ts_open,ts_close,duration_s,dir,size,open_price,close_price,beat,z_price,state,reason_exit,rest_counter,spreads_est,fr_moment,MT5_RETCODE,pnl_net
2019-10-31 16:00:00,2019-11-01 12:00:00,72000.0,BUY,1.0,1511.8,1507.82,450,-0.063,ATOMIC_CORE,ALPHA_LOSS,0,25,0.06281407035175851,10009_DONE,-423.0000000000018
2019-11-01 16:00:00,2019-11-06 08:00:00,403200.0,BUY,1.0,1510.66,1488.66,450,-0.2375,ATOMIC_CORE,ALPHA_LOSS,0,25,0.011363636363636364,10009_DONE,-2225.0
2019-11-06 12:00:00,2019-11-07 20:00:00,115200.0,BUY,1.0,1488.89,1468.47,450,0.0381,ATOMIC_CORE,ALPHA_LOSS,0,25,0.01224289911851122,10009_DONE,-2067.0000000000073
2019-11-08 00:00:00,2019-11-12 20:00:00,417600.0,BUY,1.0,1467.26,1456.28,450,0.0266,ATOMIC_CORE,ALPHA_LOSS,0,25,0.02276867030965388,10009_DONE,-1123.0000000000018
2019-11-13 00:00:00,2019-11-20 12:00:00,648000.0,BUY,1.0,1457.81,1471.83,450,-0.3704,ATOMIC_CORE,ALPHA_LOSS,0,25,0.01783166904422256,10009_DONE,1376.9999999999982
2019-11-20 16:00:00,2019-12-02 20:00:00,1051200.0,BUY,1.0,1471.35,1462.47,450,-0.0993,ATOMIC_CORE,ALPHA_LOSS,0,25,0.028153153153153528,10009_DONE,-912.9999999999882
2019-12-03 00:00:00,2019-12-04 08:00:00,115200.0,BUY,1.0,1462.83,1474.23,450,0.1845,ATOMIC_CORE,ALPHA_LOSS,0,25,0.021929824561403334,10009_DONE,1115.000000000009
2019-12-04 12:00:00,2019-12-04 16:00:00,14400.0,BUY,1.0,1477.5,1473.94,450,0.4686,ATOMIC_CORE,ALPHA_LOSS,0,25,0.07022471910112467,10009_DONE,-380.99999999999454
2019-12-04 20:00:00,2019-12-10 08:00:00,475200.0,BUY,1.0,1474.3,1464.3,450,-0.122,ATOMIC_CORE,ALPHA_LOSS,0,25,0.025,10009_DONE,-1025.0
2019-12-10 12:00:00,2019-12-20 16:00:00,878400.0,BUY,1.0,1466.98,1477.24,450,0.0979,ATOMIC_CORE,ALPHA_LOSS,0,25,0.02436647173489281,10009_DONE,1000.9999999999991
2019-12-20 20:00:00,2019-12-23 12:00:00,230400.0,BUY,1.0,1477.9,1483.2,450,-0.4459,ATOMIC_CORE,ALPHA_LOSS,0,25,0.04716981132075512,10009_DONE,504.99999999999545
2019-12-23 16:00:00,2019-12-27 20:00:00,360000.0,BUY,1.0,1483.89,1510.69,450,-0.4535,ATOMIC_CORE,ALPHA_LOSS,0,25,0.00932835820895524,10009_DONE,2654.9999999999955
2019-12-30 00:00:00,2019-12-31 12:00:00,129600.0,BUY,1.0,1514.12,1520.75,450,-0.2204,ATOMIC_CORE,ALPHA_LOSS,0,25,0.0377073906485665,10009_DONE,638.0000000000109
2019-12-31 16:00:00,2020-01-03 20:00:00,273600.0,BUY,1.0,1522.64,1551.44,450,-0.053,ATOMIC_CORE,ALPHA_LOSS,0,25,0.00868055555555557,10009_DONE,2854.9999999999955
2020-01-06 00:00:00,2020-01-06 04:00:00,14400.0,BUY,1.0,1577.7,1574.87,450,0.0387,ATOMIC_CORE,ALPHA_LOSS,0,25,0.08833922261483616,10009_DONE,-308.00000000001546
2020-01-06 08:00:00,2020-01-08 08:00:00,172800.0,BUY,1.0,1577.2,1583.62,450,0.3781,ATOMIC_CORE,ALPHA_LOSS,0,25,0.03894080996884829,10009_DONE,616.9999999999845
2020-01-08 12:00:00,2020-01-14 08:00:00,504000.0,BUY,1.0,1576.67,1543.99,450,-0.4562,ATOMIC_CORE,ALPHA_LOSS,0,25,0.007649938800489581,10009_DONE,-3293.0000000000064
2020-01-14 12:00:00,2020-01-21 08:00:00,590400.0,BUY,1.0,1544.06,1555.79,450,-0.0555,ATOMIC_CORE,ALPHA_LOSS,0,25,0.021312872975277033,10009_DONE,1148.0000000000018
2020-01-21 12:00:00,2020-01-23 20:00:00,201600.0,BUY,1.0,1553.2,1562.79,450,-0.1678,ATOMIC_CORE,ALPHA_LOSS,0,25,0.026068821689259867,10009_DONE,933.9999999999918
2020-01-24 00:00:00,2020-01-27 08:00:00,288000.0,BUY,1.0,1561.77,1582.62,450,0.0146,ATOMIC_CORE,ALPHA_LOSS,0,25,0.011990407673860963,10009_DONE,2059.999999999991
2020-01-27 12:00:00,2020-01-30 20:00:00,288000.0,BUY,1.0,1581.29,1573.79,450,0.2355,ATOMIC_CORE,ALPHA_LOSS,0,25,0.03333333333333333,10009_DONE,-775.0
2020-01-31 00:00:00,2020-02-05 12:00:00,475200.0,BUY,1.0,1573.85,1554.37,450,-0.1333,ATOMIC_CORE,ALPHA_LOSS,0,25,0.012833675564681712,10009_DONE,-1973.0000000000018
2020-02-05 16:00:00,2020-02-19 04:00:00,1166400.0,BUY,1.0,1557.62,1602.89,450,-0.4187,ATOMIC_CORE,ALPHA_LOSS,0,25,0.005522421029379255,10009_DONE,4502.000000000021
2020-02-19 08:00:00,2020-02-19 12:00:00,14400.0,BUY,1.0,1608.85,1603.23,450,0.0123,ATOMIC_CORE,ALPHA_LOSS,0,25,0.04448398576512542,10009_DONE,-586.9999999999891
2020-02-19 16:00:00,2020-02-20 04:00:00,43200.0,BUY,1.0,1607.55,1609.32,450,-0.0442,ATOMIC_CORE,ALPHA_LOSS,0,25,0.1412429378531088,10009_DONE,151.99999999999818
2020-02-20 08:00:00,2020-03-06 12:00:00,1310400.0,BUY,1.0,1608.92,1673.38,450,-0.2037,ATOMIC_CORE,ALPHA_LOSS,0,25,0.003878374185541419,10009_DONE,6421.000000000004
2020-03-06 16:00:00,2020-03-09 04:00:00,216000.0,BUY,1.0,1665.68,1662.57,450,-0.2284,ATOMIC_CORE,ALPHA_LOSS,0,25,0.08038585209002887,10009_DONE,-336.00000000001273
2020-03-09 08:00:00,2020-03-13 04:00:00,331200.0,BUY,1.0,1675.26,1579.01,450,-0.353,ATOMIC_CORE,ALPHA_LOSS,0,25,0.0025974025974025974,10009_DONE,-9650.0
2020-03-13 08:00:00,2020-03-13 12:00:00,14400.0,BUY,1.0,1586.05,1594.85,450,-0.4262,ATOMIC_CORE,ALPHA_LOSS,0,25,0.028409090909091057,10009_DONE,854.9999999999955
2020-03-13 16:00:00,2020-03-16 16:00:00,259200.0,BUY,1.0,1522.9,1508.61,450,0.3318,ATOMIC_CORE,ALPHA_LOSS,0,25,0.017494751574527408,10009_DONE,-1454.000000000019
2020-03-16 20:00:00,2020-03-17 16:00:00,72000.0,BUY,1.0,1509.47,1527.18,450,0.3897,ATOMIC_CORE,ALPHA_LOSS,0,25,0.014116318464144522,10009_DONE,1746.0000000000036
2020-03-17 20:00:00,2020-04-01 20:00:00,1296000.0,BUY,1.0,1527.76,1591.03,450,0.4971,ATOMIC_CORE,ALPHA_LOSS,0,25,0.003951319740793426,10009_DONE,6301.999999999998
2020-04-02 00:00:00,2020-04-14 08:00:00,1065600.0,BUY,1.0,1587.46,1719.29,450,-0.0898,ATOMIC_CORE,ALPHA_LOSS,0,25,0.0018963817037093236,10009_DONE,13157.999999999993
2020-04-14 12:00:00,2020-04-15 08:00:00,72000.0,BUY,1.0,1730.15,1712.61,450,-0.1169,ATOMIC_CORE,ALPHA_LOSS,0,25,0.014253135689851612,10009_DONE,-1779.000000000019
2020-04-15 12:00:00,2020-04-20 12:00:00,432000.0,BUY,1.0,1716.07,1684.97,450,0.1729,ATOMIC_CORE,ALPHA_LOSS,0,25,0.00803858520900324,10009_DONE,-3134.999999999991
2020-04-20 16:00:00,2020-04-29 20:00:00,792000.0,BUY,1.0,1694.13,1712.07,450,0.4859,ATOMIC_CORE,ALPHA_LOSS,0,25,0.013935340022296678,10009_DONE,1768.9999999999827
2020-04-30 00:00:00,2020-05-08 12:00:00,734400.0,BUY,1.0,1711.89,1711.93,450,-0.117,ATOMIC_CORE,ALPHA_LOSS,0,25,6.250000000005684,10009_DONE,-21.000000000003638
2020-05-08 16:00:00,2020-05-15 20:00:00,619200.0,BUY,1.0,1709.75,1741.96,450,0.0681,ATOMIC_CORE,ALPHA_LOSS,0,25,0.0077615647314498515,10009_DONE,3196.0000000000036
2020-05-18 00:00:00,2020-05-18 12:00:00,43200.0,BUY,1.0,1754.77,1748.91,450,0.1292,ATOMIC_CORE,ALPHA_LOSS,0,25,0.042662116040956356,10009_DONE,-610.99999999999
2020-05-18 16:00:00,2020-06-04 12:00:00,1454400.0,BUY,1.0,1730.94,1716.82,450,-0.0905,ATOMIC_CORE,ALPHA_LOSS,0,25,0.017705382436260474,10009_DONE,-1437.0000000000118
2020-06-04 16:00:00,2020-06-11 16:00:00,604800.0,BUY,1.0,1716.83,1727.28,450,-0.1758,ATOMIC_CORE,ALPHA_LOSS,0,25,0.02392344497607645,10009_DONE,1020.0000000000045
2020-06-11 20:00:00,2020-06-22 20:00:00,950400.0,BUY,1.0,1728.61,1754.58,450,-0.3811,ATOMIC_CORE,ALPHA_LOSS,0,25,0.009626492106276462,10009_DONE,2572.0000000000027
2020-06-23 00:00:00,2020-06-24 12:00:00,129600.0,BUY,1.0,1753.44,1766.78,450,-0.1545,ATOMIC_CORE,ALPHA_LOSS,0,25,0.018740629685157537,10009_DONE,1308.9999999999918
2020-06-24 16:00:00,2020-07-01 12:00:00,590400.0,BUY,1.0,1766.26,1779.36,450,-0.127,ATOMIC_CORE,ALPHA_LOSS,0,25,0.019083969465648987,10009_DONE,1284.999999999991
2020-07-01 16:00:00,2020-07-08 20:00:00,619200.0,BUY,1.0,1770.48,1808.35,450,-0.0674,ATOMIC_CORE,ALPHA_LOSS,0,25,0.006601531555320853,10009_DONE,3761.999999999989
2020-07-09 00:00:00,2020-07-21 20:00:00,1108800.0,BUY,1.0,1806.8,1841.42,450,-0.0616,ATOMIC_CORE,ALPHA_LOSS,0,25,0.007221259387637179,10009_DONE,3437.000000000012
2020-07-22 00:00:00,2020-07-22 08:00:00,28800.0,BUY,1.0,1843.28,1846.4,450,0.1035,ATOMIC_CORE,ALPHA_LOSS,0,25,0.0801282051282021,10009_DONE,287.0000000000118
2020-07-22 12:00:00,2020-07-23 04:00:00,57600.0,BUY,1.0,1854.92,1868.26,450,-0.3813,ATOMIC_CORE,ALPHA_LOSS,0,25,0.018740629685157537,10009_DONE,1308.9999999999918
2020-07-23 08:00:00,2020-07-23 12:00:00,14400.0,BUY,1.0,1882.31,1871.87,450,0.3679,ATOMIC_CORE,ALPHA_LOSS,0,25,0.02394636015325658,10009_DONE,-1069.0000000000055
2020-07-23 16:00:00,2020-07-28 04:00:00,388800.0,BUY,1.0,1893.48,1944.23,450,0.2538,ATOMIC_CORE,ALPHA_LOSS,0,25,0.0049261083743842365,10009_DONE,5050.0
2020-07-28 08:00:00,2020-08-05 16:00:00,720000.0,BUY,1.0,1931.0,2032.02,450,0.3103,ATOMIC_CORE,ALPHA_LOSS,0,25,0.0024747574737675714,10009_DONE,10076.999999999998
2020-08-05 20:00:00,2020-08-12 08:00:00,561600.0,BUY,1.0,2038.87,1930.56,450,0.0405,ATOMIC_CORE,ALPHA_LOSS,0,25,0.0023081894561905653,10009_DONE,-10855.999999999995
2020-08-12 12:00:00,2020-08-18 20:00:00,547200.0,BUY,1.0,1937.06,2002.29,450,0.1213,ATOMIC_CORE,ALPHA_LOSS,0,25,0.0038325923654760068,10009_DONE,6498.000000000002
2020-08-19 00:00:00,2020-09-04 20:00:00,1454400.0,BUY,1.0,2000.33,1932.96,450,-0.4908,ATOMIC_CORE,ALPHA_LOSS,0,25,0.003710850526940781,10009_DONE,-6761.999999999989
2020-09-07 00:00:00,2020-09-10 20:00:00,331200.0,BUY,1.0,1932.88,1945.88,450,-0.0289,ATOMIC_CORE,ALPHA_LOSS,0,25,0.019230769230769232,10009_DONE,1275.0
2020-09-11 00:00:00,2020-09-16 16:00:00,489600.0,BUY,1.0,1948.83,1965.16,450,0.4515,ATOMIC_CORE,ALPHA_LOSS,0,25,0.015309246785058031,10009_DONE,1608.0000000000155
2020-09-16 20:00:00,2020-09-21 20:00:00,432000.0,BUY,1.0,1959.0,1911.84,450,-0.0797,ATOMIC_CORE,ALPHA_LOSS,0,25,0.005301102629346895,10009_DONE,-4741.000000000008
2020-09-22 00:00:00,2020-09-22 12:00:00,43200.0,BUY,1.0,1917.87,1912.19,450,0.3145,ATOMIC_CORE,ALPHA_LOSS,0,25,0.04401408450704352,10009_DONE,-592.9999999999836
2020-09-22 16:00:00,2020-09-30 20:00:00,705600.0,BUY,1.0,1899.12,1885.19,450,-0.1484,ATOMIC_CORE,ALPHA_LOSS,0,25,0.017946877243359867,10009_DONE,-1417.9999999999836
2020-10-01 00:00:00,2020-10-02 16:00:00,144000.0,BUY,1.0,1885.06,1901.25,450,0.3983,ATOMIC_CORE,ALPHA_LOSS,0,25,0.015441630636195131,10009_DONE,1594.0000000000055
2020-10-02 20:00:00,2020-10-06 16:00:00,331200.0,BUY,1.0,1900.52,1903.77,450,0.4066,ATOMIC_CORE,ALPHA_LOSS,0,25,0.07692307692307693,10009_DONE,300.0
2020-10-06 20:00:00,2020-10-12 08:00:00,475200.0,BUY,1.0,1877.57,1923.55,450,-0.3219,ATOMIC_CORE,ALPHA_LOSS,0,25,0.005437146585471942,10009_DONE,4573.000000000002
2020-10-12 12:00:00,2020-10-26 12:00:00,1209600.0,BUY,1.0,1925.05,1901.6,450,-0.4819,ATOMIC_CORE,ALPHA_LOSS,0,25,0.01066098081023452,10009_DONE,-2370.0000000000045
2020-10-26 16:00:00,2020-11-16 12:00:00,1800000.0,BUY,1.0,1904.03,1885.97,450,-0.0422,ATOMIC_CORE,ALPHA_LOSS,0,25,0.013842746400885978,10009_DONE,-1830.9999999999945
2020-11-16 16:00:00,2020-11-19 16:00:00,259200.0,BUY,1.0,1889.23,1862.76,450,0.0632,ATOMIC_CORE,ALPHA_LOSS,0,25,0.00944465432565167,10009_DONE,-2672.0000000000027
2020-11-19 20:00:00,2020-11-24 08:00:00,388800.0,BUY,1.0,1866.79,1825.5,450,0.0689,ATOMIC_CORE,ALPHA_LOSS,0,25,0.006054734802615651,10009_DONE,-4153.999999999996
2020-11-24 12:00:00,2020-11-25 08:00:00,72000.0,BUY,1.0,1805.66,1813.15,450,0.079,ATOMIC_CORE,ALPHA_LOSS,0,25,0.03337783711615483,10009_DONE,724.0000000000009
2020-11-25 12:00:00,2020-12-02 12:00:00,604800.0,BUY,1.0,1814.11,1815.69,450,0.1724,ATOMIC_CORE,ALPHA_LOSS,0,25,0.15822784810125035,10009_DONE,133.00000000001546
2020-12-02 16:00:00,2020-12-16 12:00:00,1195200.0,BUY,1.0,1825.86,1851.66,450,0.4727,ATOMIC_CORE,ALPHA_LOSS,0,25,0.009689922480620087,10009_DONE,2555.000000000018
2020-12-16 16:00:00,2020-12-21 08:00:00,403200.0,BUY,1.0,1854.8,1886.38,450,0.1473,ATOMIC_CORE,ALPHA_LOSS,0,25,0.007916402786573741,10009_DONE,3133.0000000000155
2020-12-21 12:00:00,2020-12-31 16:00:00,878400.0,BUY,1.0,1882.09,1894.26,450,-0.1582,ATOMIC_CORE,ALPHA_LOSS,0,25,0.020542317173377036,10009_DONE,1192.0000000000073
2020-12-31 20:00:00,2021-01-11 04:00:00,892800.0,BUY,1.0,1896.74,1840.41,450,0.0517,ATOMIC_CORE,ALPHA_LOSS,0,25,0.004438132433871833,10009_DONE,-5657.999999999993
2021-01-11 08:00:00,2021-01-27 16:00:00,1411200.0,BUY,1.0,1848.53,1845.47,450,0.4615,ATOMIC_CORE,ALPHA_LOSS,0,25,0.08169934640523022,10009_DONE,-330.99999999999454
2021-01-27 20:00:00,2021-01-28 08:00:00,43200.0,BUY,1.0,1843.75,1840.78,450,-0.156,ATOMIC_CORE,ALPHA_LOSS,0,25,0.0841750841750834,10009_DONE,-322.00000000000273
2021-01-28 12:00:00,2021-01-28 20:00:00,28800.0,BUY,1.0,1856.9,1842.53,450,-0.1712,ATOMIC_CORE,ALPHA_LOSS,0,25,0.01739735560194836,10009_DONE,-1462.0000000000118
2021-01-29 00:00:00,2021-02-01 20:00:00,331200.0,BUY,1.0,1843.0,1860.4,450,-0.3504,ATOMIC_CORE,ALPHA_LOSS,0,25,0.014367816091953948,10009_DONE,1715.000000000009
2021-02-02 00:00:00,2021-02-10 16:00:00,748800.0,BUY,1.0,1862.69,1842.13,450,0.33,ATOMIC_CORE,ALPHA_LOSS,0,25,0.012159533073929994,10009_DONE,-2080.9999999999945
2021-02-10 20:00:00,2021-02-19 04:00:00,720000.0,BUY,1.0,1842.31,1772.36,450,-0.3276,ATOMIC_CORE,ALPHA_LOSS,0,25,0.003573981415296638,10009_DONE,-7020.000000000005
2021-02-19 08:00:00,2021-02-23 08:00:00,345600.0,BUY,1.0,1770.86,1804.16,450,-0.2392,ATOMIC_CORE,ALPHA_LOSS,0,25,0.007507507507507467,10009_DONE,3305.000000000018
2021-02-23 12:00:00,2021-02-24 08:00:00,72000.0,BUY,1.0,1809.54,1804.21,450,-0.2168,ATOMIC_CORE,ALPHA_LOSS,0,25,0.046904315196998767,10009_DONE,-557.9999999999927
2021-02-24 12:00:00,2021-02-26 20:00:00,201600.0,BUY,1.0,1790.54,1733.74,450,-0.1499,ATOMIC_CORE,ALPHA_LOSS,0,25,0.004401408450704229,10009_DONE,-5704.999999999995
2021-03-01 00:00:00,2021-03-02 08:00:00,115200.0,BUY,1.0,1744.89,1722.88,450,-0.3763,ATOMIC_CORE,ALPHA_LOSS,0,25,0.011358473421172199,10009_DONE,-2225.999999999999
2021-03-02 12:00:00,2021-03-11 12:00:00,777600.0,BUY,1.0,1727.28,1729.93,450,-0.4017,ATOMIC_CORE,ALPHA_LOSS,0,25,0.0943396226415062,10009_DONE,240.0000000000091
2021-03-11 16:00:00,2021-03-18 08:00:00,576000.0,BUY,1.0,1723.63,1736.25,450,-0.2861,ATOMIC_CORE,ALPHA_LOSS,0,25,0.019809825673534245,10009_DONE,1236.999999999989
2021-03-18 12:00:00,2021-03-24 04:00:00,489600.0,BUY,1.0,1729.63,1733.38,450,0.1512,ATOMIC_CORE,ALPHA_LOSS,0,25,0.06666666666666667,10009_DONE,350.0
2021-03-24 08:00:00,2021-03-31 08:00:00,604800.0,BUY,1.0,1730.99,1685.85,450,0.3052,ATOMIC_CORE,ALPHA_LOSS,0,25,0.005538325210456346,10009_DONE,-4539.00000000001
2021-03-31 12:00:00,2021-04-07 04:00:00,576000.0,BUY,1.0,1687.34,1738.97,450,-0.4956,ATOMIC_CORE,ALPHA_LOSS,0,25,0.0048421460391245294,10009_DONE,5138.000000000011
2021-04-07 08:00:00,2021-04-09 04:00:00,158400.0,BUY,1.0,1737.88,1752.04,450,-0.3013,ATOMIC_CORE,ALPHA_LOSS,0,25,0.0176553672316386,10009_DONE,1390.9999999999854
2021-04-09 08:00:00,2021-04-15 20:00:00,561600.0,BUY,1.0,1745.37,1763.32,450,-0.2955,ATOMIC_CORE,ALPHA_LOSS,0,25,0.013927576601671274,10009_DONE,1770.0000000000045
2021-04-16 00:00:00,2021-04-16 20:00:00,72000.0,BUY,1.0,1762.57,1776.71,450,-0.321,ATOMIC_CORE,ALPHA_LOSS,0,25,0.017680339462517555,10009_DONE,1389.00000000001
2021-04-19 00:00:00,2021-04-19 04:00:00,14400.0,BUY,1.0,1782.02,1777.79,450,0.4457,ATOMIC_CORE,ALPHA_LOSS,0,25,0.05910165484633544,10009_DONE,-448.0000000000018
2021-04-19 08:00:00,2021-04-22 08:00:00,259200.0,BUY,1.0,1786.93,1789.7,450,0.3853,ATOMIC_CORE,ALPHA_LOSS,0,25,0.09025270758122803,10009_DONE,251.99999999999818
2021-04-22 12:00:00,2021-05-04 08:00:00,1022400.0,BUY,1.0,1785.01,1785.73,450,0.4172,ATOMIC_CORE,ALPHA_LOSS,0,25,0.34722222222220905,10009_DONE,47.00000000000273
2021-05-04 12:00:00,2021-05-17 12:00:00,1123200.0,BUY,1.0,1788.25,1845.72,450,0.203,ATOMIC_CORE,ALPHA_LOSS,0,25,0.004350095702105444,10009_DONE,5722.000000000003
2021-05-17 16:00:00,2021-05-24 08:00:00,576000.0,BUY,1.0,1867.96,1877.48,450,0.0999,ATOMIC_CORE,ALPHA_LOSS,0,25,0.02626050420168072,10009_DONE,926.9999999999982
2021-05-24 12:00:00,2021-06-15 20:00:00,1929600.0,BUY,1.0,1879.9,1858.77,450,-0.2603,ATOMIC_CORE,ALPHA_LOSS,0,25,0.011831519167060989,10009_DONE,-2138.000000000011
2021-06-16 00:00:00,2021-06-17 00:00:00,86400.0,BUY,1.0,1854.46,1817.64,450,-0.0965,ATOMIC_CORE,ALPHA_LOSS,0,25,0.006789788158609463,10009_DONE,-3706.9999999999936
2021-06-17 04:00:00,2021-07-13 20:00:00,2304000.0,BUY,1.0,1821.32,1807.07,450,0.1307,ATOMIC_CORE,ALPHA_LOSS,0,25,0.017543859649122806,10009_DONE,-1450.0
2021-07-14 00:00:00,2021-07-16 04:00:00,187200.0,BUY,1.0,1807.24,1826.34,450,0.02,ATOMIC_CORE,ALPHA_LOSS,0,25,0.013089005235602157,10009_DONE,1884.999999999991
2021-07-16 08:00:00,2021-07-29 20:00:00,1166400.0,BUY,1.0,1822.72,1827.77,450,-0.3942,ATOMIC_CORE,ALPHA_LOSS,0,25,0.04950495049504995,10009_DONE,479.99999999999545
2021-07-30 00:00:00,2021-07-30 12:00:00,43200.0,BUY,1.0,1827.26,1822.67,450,0.1209,ATOMIC_CORE,ALPHA_LOSS,0,25,0.05446623093682015,10009_DONE,-483.9999999999918
2021-07-30 16:00:00,2021-08-06 20:00:00,619200.0,BUY,1.0,1814.26,1763.13,450,-0.109,ATOMIC_CORE,ALPHA_LOSS,0,25,0.004889497359671437,10009_DONE,-5137.999999999988
2021-08-09 00:00:00,2021-08-16 04:00:00,619200.0,BUY,1.0,1727.55,1776.95,450,0.1489,ATOMIC_CORE,ALPHA_LOSS,0,25,0.005060728744939262,10009_DONE,4915.000000000009
2021-08-16 08:00:00,2021-08-17 04:00:00,72000.0,BUY,1.0,1775.9,1785.97,450,-0.1241,ATOMIC_CORE,ALPHA_LOSS,0,25,0.024826216484607904,10009_DONE,981.9999999999936
2021-08-17 08:00:00,2021-08-30 04:00:00,1108800.0,BUY,1.0,1794.48,1816.01,450,0.2324,ATOMIC_CORE,ALPHA_LOSS,0,25,0.011611704598235035,10009_DONE,2127.9999999999973
2021-08-30 08:00:00,2021-09-06 08:00:00,604800.0,BUY,1.0,1814.84,1824.84,450,-0.0967,ATOMIC_CORE,ALPHA_LOSS,0,25,0.025,10009_DONE,975.0
2021-09-06 12:00:00,2021-09-15 08:00:00,763200.0,BUY,1.0,1822.5,1800.46,450,0.3229,ATOMIC_CORE,ALPHA_LOSS,0,25,0.011343012704174248,10009_DONE,-2228.9999999999964
2021-09-15 12:00:00,2021-09-16 20:00:00,115200.0,BUY,1.0,1796.53,1752.59,450,-0.1683,ATOMIC_CORE,ALPHA_LOSS,0,25,0.005689576695493848,10009_DONE,-4419.0000000000055
2021-09-17 00:00:00,2021-09-17 04:00:00,14400.0,BUY,1.0,1756.31,1760.34,450,0.3319,ATOMIC_CORE,ALPHA_LOSS,0,25,0.06203473945409471,10009_DONE,377.99999999999727
2021-09-17 08:00:00,2021-09-29 04:00:00,1022400.0,BUY,1.0,1765.81,1738.08,450,-0.1145,ATOMIC_CORE,ALPHA_LOSS,0,25,0.00901550667147493,10009_DONE,-2798.000000000002
2021-09-29 08:00:00,2021-10-04 08:00:00,432000.0,BUY,1.0,1742.91,1751.39,450,0.4331,ATOMIC_CORE,ALPHA_LOSS,0,25,0.029481132075471636,10009_DONE,823.0000000000018
2021-10-04 12:00:00,2021-10-13 20:00:00,806400.0,BUY,1.0,1755.01,1792.68,450,-0.0523,ATOMIC_CORE,ALPHA_LOSS,0,25,0.00663658083355454,10009_DONE,3742.0000000000073
2021-10-14 00:00:00,2021-10-15 08:00:00,115200.0,BUY,1.0,1792.74,1785.95,450,0.4011,ATOMIC_CORE,ALPHA_LOSS,0,25,0.03681885125184114,10009_DONE,-703.9999999999964
2021-10-15 12:00:00,2021-10-26 04:00:00,921600.0,BUY,1.0,1767.24,1803.37,450,-0.3938,ATOMIC_CORE,ALPHA_LOSS,0,25,0.0069194575145308836,10009_DONE,3587.999999999988
2021-10-26 08:00:00,2021-10-29 20:00:00,302400.0,BUY,1.0,1802.17,1782.88,450,0.0452,ATOMIC_CORE,ALPHA_LOSS,0,25,0.01296008294453087,10009_DONE,-1953.9999999999964
2021-11-01 00:00:00,2021-11-01 04:00:00,14400.0,BUY,1.0,1781.5,1783.65,450,-0.2011,ATOMIC_CORE,ALPHA_LOSS,0,25,0.11627906976743695,10009_DONE,190.0000000000091
2021-11-01 08:00:00,2021-11-08 08:00:00,604800.0,BUY,1.0,1784.06,1815.89,450,0.3281,ATOMIC_CORE,ALPHA_LOSS,0,25,0.007854225573358428,10009_DONE,3158.0000000000155
2021-11-08 12:00:00,2021-11-09 04:00:00,57600.0,BUY,1.0,1821.65,1824.6,450,-0.0892,ATOMIC_CORE,ALPHA_LOSS,0,25,0.08474576271186963,10009_DONE,269.9999999999818
2021-11-09 08:00:00,2021-11-15 00:00:00,489600.0,BUY,1.0,1825.32,1860.43,450,-0.4156,ATOMIC_CORE,ALPHA_LOSS,0,25,0.007120478496154916,10009_DONE,3486.0000000000127
2021-11-15 04:00:00,2021-11-23 20:00:00,748800.0,BUY,1.0,1858.82,1789.06,450,-0.053,ATOMIC_CORE,ALPHA_LOSS,0,25,0.003583715596330276,10009_DONE,-7000.999999999999
2021-11-24 00:00:00,2021-11-24 20:00:00,72000.0,BUY,1.0,1794.93,1788.59,450,-0.4864,ATOMIC_CORE,ALPHA_LOSS,0,25,0.039432176656150515,10009_DONE,-659.0000000000146
2021-11-25 00:00:00,2021-12-02 20:00:00,676800.0,BUY,1.0,1791.78,1768.47,450,-0.2664,ATOMIC_CORE,ALPHA_LOSS,0,25,0.01072501072501075,10009_DONE,-2355.9999999999945
2021-12-03 00:00:00,2021-12-10 12:00:00,648000.0,BUY,1.0,1770.47,1784.09,450,0.4106,ATOMIC_CORE,ALPHA_LOSS,0,25,0.01835535976505154,10009_DONE,1336.999999999989
